0,    0,    0,    0,    0,    0,    0,    7.502
0,    0,    0,    0,    0,    0,    0,    0
0,    0,    0,    0,    0,    0,    0,    0
0,    0,    0,    0,    0,    0.88, 0,    0
0,    5.57, 0,    0,    0,    0,    0,    0
0,    0,    0,    0,    0,    0,    0,    0
0,    0,    0,    0,    0,    0,    0,    0
0,    0,    0,    0,    0,    0,    0,    0
